FECHA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE
2018-01-01T00:00:00.000,01:30:00:am,Con heridos,Atropello,CL 87 9H 24,1,,1,2018,January,Mon
2018-01-01T00:00:00.000,02:00:00:pm,Solo daños,Choque,CL 110 CR 46,,,1,2018,January,Mon
2018-01-01T00:00:00.000,04:00:00:am,Solo daños,Choque,AV CIRCUNVALAR CR 9G,,,1,2018,January,Mon
2018-01-01T00:00:00.000,04:30:00:am,Solo daños,Choque,CLLE 72 CRA 29,,,1,2018,January,Mon
2018-01-01T00:00:00.000,05:20:00:pm,Solo daños,Choque,VIA 40 CALLE 75,,,1,2018,January,Mon
2018-01-01T00:00:00.000,06:00:00:pm,Con heridos,Choque,CR 8 CL 41,3,,1,2018,January,Mon
2018-01-01T00:00:00.000,12:50:00:am,Con heridos,Atropello,CLLE 119B CRA 11B,1,,1,2018,January,Mon
2018-01-02T00:00:00.000,02:30:00:pm,Solo daños,Choque,CARRERA 25 37-42,,,1,2018,January,Tue
2018-01-02T00:00:00.000,03:00:00:pm,Solo daños,Choque,CR 51B 1D 35,,,1,2018,January,Tue
2018-01-02T00:00:00.000,03:45:00:pm,Solo daños,Choque,VIA 40  CLLE 85,,,1,2018,January,Tue
2018-01-02T00:00:00.000,04:10:00:pm,Solo daños,Choque,CL 19 CR 2C,,,1,2018,January,Tue
2018-01-02T00:00:00.000,05:30:00:pm,Solo daños,Choque,VIA 40 CL 77B,,,1,2018,January,Tue
2018-01-02T00:00:00.000,05:45:00:pm,Solo daños,Choque,CL 89 CON 75B,,,1,2018,January,Tue
2018-01-02T00:00:00.000,07:00:00:pm,Solo daños,Choque,CL 47 CR 38,,,1,2018,January,Tue
2018-01-02T00:00:00.000,07:30:00:pm,Solo daños,Choque,CLLE 96 CRA 64,,,1,2018,January,Tue
2018-01-02T00:00:00.000,08:40:00:pm,Con heridos,Choque,CIRCUNVALAR CR 9G,2,,1,2018,January,Tue
2018-01-02T00:00:00.000,09:00:00:am,Solo daños,Choque,CLLE 39 CRA 27,,,1,2018,January,Tue
2018-01-02T00:00:00.000,11:00:00:pm,Con heridos,Choque,CL 30 CR 30,1,,1,2018,January,Tue
2018-01-03T00:00:00.000,02:20:00:pm,Solo daños,Choque,CL 110 CR 6Q,,,1,2018,January,Wed
2018-01-03T00:00:00.000,03:15:00:pm,Solo daños,Choque,CL 19 CR 5C,,,1,2018,January,Wed
2018-01-03T00:00:00.000,03:40:00:pm,Solo daños,Choque,AV CIRCUNVALAR CON AV CORDIALIDAD,,,1,2018,January,Wed
2018-01-03T00:00:00.000,04:10:00:pm,Solo daños,Choque,CL 19 CR 7D,,,1,2018,January,Wed
2018-01-03T00:00:00.000,06:05:00:pm,Solo daños,Choque,CR 7F NO 47 56,,,1,2018,January,Wed
2018-01-03T00:00:00.000,08:10:00:am,Solo daños,Choque,DIAG 5 CR 8,,,1,2018,January,Wed
2018-01-03T00:00:00.000,08:25:00:am,Con heridos,Atropello,CLLE 110 CRA 52,2,,1,2018,January,Wed
2018-01-03T00:00:00.000,08:30:00:pm,Con heridos,Choque,CR 15 SUR 46 500,1,,1,2018,January,Wed
2018-01-03T00:00:00.000,10:05:00:pm,Con heridos,Choque,CL 27B CR 20 B 44,1,,1,2018,January,Wed
2018-01-03T00:00:00.000,11:40:00:am,Solo daños,Choque,CR 21 CL 74B 23,,,1,2018,January,Wed
2018-01-03T00:00:00.000,11:45:00:pm,Solo daños,Choque,CARRERA 38 51-17,,,1,2018,January,Wed
2018-01-03T00:00:00.000,12:00:00:pm,Con heridos,Choque,AV CIRCUNVALAR CR 51B,1,,1,2018,January,Wed
2018-01-04T00:00:00.000,01:15:00:pm,Con heridos,Choque,CR 29 CL 37,1,,1,2018,January,Thu
2018-01-04T00:00:00.000,02:50:00:pm,Solo daños,Choque,CRA 75A CLLE 91,,,1,2018,January,Thu
2018-01-04T00:00:00.000,03:00:00:pm,Solo daños,Choque,CLLE 17 CRA 22,,,1,2018,January,Thu
2018-01-04T00:00:00.000,04:00:00:pm,Solo daños,Choque,CR 49 CL 64,,,1,2018,January,Thu
2018-01-04T00:00:00.000,04:30:00:am,Solo daños,Choque,CL 85 CR 57,,,1,2018,January,Thu
2018-01-04T00:00:00.000,05:40:00:pm,Solo daños,Choque,CL 72 39 20,,,1,2018,January,Thu
2018-01-04T00:00:00.000,06:30:00:am,Solo daños,Choque,CLLE 30 CRA 21B,,,1,2018,January,Thu
2018-01-04T00:00:00.000,07:20:00:pm,Con heridos,Atropello,CR 17 CL 36B,1,,1,2018,January,Thu
2018-01-04T00:00:00.000,08:20:00:am,Con heridos,Choque,CL 82 CR 59B,1,,1,2018,January,Thu
2018-01-04T00:00:00.000,08:30:00:pm,Con heridos,Choque,CR 14 CL 35,1,,1,2018,January,Thu
2018-01-04T00:00:00.000,09:00:00:am,Solo daños,Choque,CLLE 96 CRA 49C,,,1,2018,January,Thu
2018-01-04T00:00:00.000,09:50:00:am,Solo daños,Choque,CR 51B CON 85,,,1,2018,January,Thu
2018-01-04T00:00:00.000,10:00:00:pm,Solo daños,Choque,CR 51B CL 90,,,1,2018,January,Thu
2018-01-04T00:00:00.000,10:30:00:am,Solo daños,Choque,CL 19 CR 1C,,,1,2018,January,Thu
2018-01-04T00:00:00.000,12:40:00:pm,Con heridos,Choque,CL 110 CR 10,2,,1,2018,January,Thu
2018-01-04T00:00:00.000,12:40:00:pm,Solo daños,Choque,CALLE 110 CARRERA 38,,,1,2018,January,Thu
2018-01-05T00:00:00.000,01:30:00:pm,Solo daños,Choque,CLLE 68B CRA 68,,,1,2018,January,Fri
2018-01-05T00:00:00.000,01:50:00:pm,Solo daños,Choque,AVENIDA 47 CALLE 88B,,,1,2018,January,Fri
2018-01-05T00:00:00.000,03:58:00:pm,Solo daños,Choque,CLLE 42 CRA 78,,,1,2018,January,Fri
2018-01-05T00:00:00.000,04:40:00:pm,Solo daños,Choque,CL 99 CR 52 53,,,1,2018,January,Fri
2018-01-05T00:00:00.000,05:00:00:pm,Solo daños,Choque,VIA 40 CR 51,,,1,2018,January,Fri
2018-01-05T00:00:00.000,05:10:00:pm,Con heridos,Choque,CRA 49C CALLE 76,1,,1,2018,January,Fri
2018-01-05T00:00:00.000,05:30:00:pm,Solo daños,Choque,CRA 53 CALLE 110,,,1,2018,January,Fri
2018-01-05T00:00:00.000,05:50:00:am,Con heridos,Choque,CRA 45 CLLE 53,1,,1,2018,January,Fri
2018-01-05T00:00:00.000,05:50:00:pm,Solo daños,Choque,CL 110 CR 6,,,1,2018,January,Fri
2018-01-05T00:00:00.000,06:06:00:am,Solo daños,Choque,CALLE 47 CRA 8,,,1,2018,January,Fri
2018-01-05T00:00:00.000,08:40:00:am,Con heridos,Choque,CRA 20B CALLE 64B,2,,1,2018,January,Fri
2018-01-05T00:00:00.000,09:45:00:am,Solo daños,Choque,CR 51B CL 90,,,1,2018,January,Fri
2018-01-06T00:00:00.000,02:25:00:pm,Con heridos,Caida Ocupante,AV CORDIALIDAD CON CIRCUNVALAR,1,,1,2018,January,Sat
2018-01-06T00:00:00.000,03:20:00:pm,Solo daños,Choque,CR 44 CL 42,,,1,2018,January,Sat
2018-01-06T00:00:00.000,05:30:00:pm,Solo daños,Choque,CALLE 70 CRA 48,,,1,2018,January,Sat
2018-01-06T00:00:00.000,07:50:00:pm,Solo daños,Choque,CLLE 84 CRA 42B1,,,1,2018,January,Sat
2018-01-06T00:00:00.000,09:30:00:am,Con heridos,Atropello,CLLE 110 CRA 6,2,,1,2018,January,Sat
2018-01-06T00:00:00.000,10:15:00:am,Solo daños,Choque,VIA 40 CR 46,,,1,2018,January,Sat
2018-01-06T00:00:00.000,10:55:00:am,Solo daños,Choque,CRA 46 CLLE 76,,,1,2018,January,Sat
2018-01-06T00:00:00.000,11:25:00:am,Con heridos,Choque,CLLE 68 CRA 60,1,,1,2018,January,Sat
2018-01-06T00:00:00.000,11:30:00:am,Con heridos,Choque,CRA 51B CALLE 90,1,,1,2018,January,Sat
2018-01-06T00:00:00.000,11:30:00:am,Solo daños,Choque,CR 42F 75B 124,,,1,2018,January,Sat
2018-01-06T00:00:00.000,12:15:00:pm,Con muertos,Atropello,CALLE 30 CRA 46,1,1,1,2018,January,Sat
2018-01-07T00:00:00.000,01:30:00:pm,Solo daños,Choque,CRA 58 CALLE 94,,,1,2018,January,Sun
2018-01-07T00:00:00.000,01:50:00:pm,Con heridos,Choque,CR 10 CL 62,2,,1,2018,January,Sun
2018-01-07T00:00:00.000,04:20:00:pm,Con heridos,Choque,CLLE 39 CRA 26B,3,,1,2018,January,Sun
2018-01-07T00:00:00.000,04:50:00:am,Solo daños,Choque,CL 30 CR 29,,,1,2018,January,Sun
2018-01-07T00:00:00.000,05:15:00:am,Solo daños,Choque,CR 51B CL 100,,,1,2018,January,Sun
2018-01-07T00:00:00.000,05:40:00:pm,Solo daños,Choque,CLLE 110 CRA 38,,,1,2018,January,Sun
2018-01-07T00:00:00.000,08:30:00:pm,Con heridos,Choque,CRA 58 CALLE 90,5,,1,2018,January,Sun
2018-01-07T00:00:00.000,09:30:00:am,Solo daños,Choque,CRA 50 CALLE 18,,,1,2018,January,Sun
2018-01-07T00:00:00.000,11:30:00:am,Solo daños,Choque,CL 30 CR 41,,,1,2018,January,Sun
2018-01-08T00:00:00.000,01:40:00:pm,Solo daños,Choque,CRA 45 CALLE 37,,,1,2018,January,Mon
2018-01-08T00:00:00.000,02:50:00:pm,Solo daños,Choque,CRA 38 CALLE 72,,,1,2018,January,Mon
2018-01-08T00:00:00.000,04:00:00:pm,Solo daños,Choque,CALLE 48 CRA 41,,,1,2018,January,Mon
2018-01-08T00:00:00.000,05:21:00:am,Solo daños,Choque,CALLE 30 CRA 20,,,1,2018,January,Mon
2018-01-08T00:00:00.000,07:20:00:pm,Solo daños,Choque,CLLE 53D CRA 29,,,1,2018,January,Mon
2018-01-08T00:00:00.000,07:35:00:am,Con heridos,Atropello,CR 38 CL 30,1,,1,2018,January,Mon
2018-01-08T00:00:00.000,10:40:00:pm,Solo daños,Choque,CR 44 CL 38,,,1,2018,January,Mon
2018-01-08T00:00:00.000,12:00:00:pm,Solo daños,Choque,CRA 42G CALLE 84B,,,1,2018,January,Mon
2018-01-08T00:00:00.000,12:20:00:pm,Con heridos,Choque,CR 13 CL 104,1,,1,2018,January,Mon
2018-01-09T00:00:00.000,04:30:00:pm,Con heridos,Atropello,CLLE 42 CRA 41,1,,1,2018,January,Tue
2018-01-09T00:00:00.000,05:40:00:pm,Con heridos,Choque,CRA 38 CLLE 80B,2,,1,2018,January,Tue
2018-01-09T00:00:00.000,07:00:00:pm,Solo daños,Choque,CALLE 106 CRA 51B,,,1,2018,January,Tue
2018-01-09T00:00:00.000,09:50:00:am,Con heridos,Choque,CALLE 72 CRA 38B,1,,1,2018,January,Tue
2018-01-09T00:00:00.000,10:35:00:pm,Solo daños,Choque,VIA 40 CRA 54,,,1,2018,January,Tue
2018-01-09T00:00:00.000,11:20:00:am,Con heridos,Choque,CR 37 CL 57,1,,1,2018,January,Tue
2018-01-09T00:00:00.000,12:30:00:pm,Con heridos,Choque,CLLE 72 CRA 65,2,,1,2018,January,Tue
2018-01-09T00:00:00.000,12:40:00:pm,Solo daños,Choque,CRA 46 CALLE 94,,,1,2018,January,Tue
2018-01-10T00:00:00.000,02:00:00:pm,Solo daños,Choque,CR 68 CL 75,,,1,2018,January,Wed
2018-01-10T00:00:00.000,03:10:00:pm,Con heridos,Choque,CL 34 CR 35,1,,1,2018,January,Wed
2018-01-10T00:00:00.000,03:50:00:pm,Con heridos,Choque,VIA 40 CR 79,1,,1,2018,January,Wed
2018-01-10T00:00:00.000,04:00:00:pm,Solo daños,Choque,CL 19 3A 34,,,1,2018,January,Wed
2018-01-10T00:00:00.000,05:30:00:pm,Solo daños,Choque,VIA 40 CON 67B,,,1,2018,January,Wed
2018-01-10T00:00:00.000,06:10:00:pm,Solo daños,Choque,CL 82 43 19,,,1,2018,January,Wed
2018-01-10T00:00:00.000,08:00:00:am,Solo daños,Choque,CLLE 79 CRA 73,,,1,2018,January,Wed
2018-01-10T00:00:00.000,08:15:00:pm,Solo daños,Choque,CRA 47 CLLE 82,,,1,2018,January,Wed
2018-01-10T00:00:00.000,08:39:00:am,Solo daños,Choque,CL 79 42F 41,,,1,2018,January,Wed
2018-01-10T00:00:00.000,10:15:00:pm,Con heridos,Choque,CRA 49 CALLE 67,2,,1,2018,January,Wed
2018-01-10T00:00:00.000,10:40:00:am,Solo daños,Choque,CALLE 38 CRA 21B,,,1,2018,January,Wed
2018-01-10T00:00:00.000,12:10:00:pm,Solo daños,Choque,CR 9G 94 102,,,1,2018,January,Wed
2018-01-10T00:00:00.000,12:15:00:pm,Solo daños,Choque,CL 45 CR 50B,,,1,2018,January,Wed
2018-01-10T00:00:00.000,12:40:00:pm,Solo daños,Choque,CL 19 CR 7,,,1,2018,January,Wed
2018-01-11T00:00:00.000,01:30:00:pm,Solo daños,Choque,CL 75 CR 41D,,,1,2018,January,Thu
2018-01-11T00:00:00.000,02:40:00:pm,Con heridos,Choque,CL 30 CR 44,2,,1,2018,January,Thu
2018-01-11T00:00:00.000,03:40:00:pm,Con heridos,Atropello,CRA 47 CALLE 72,1,,1,2018,January,Thu
2018-01-11T00:00:00.000,06:14:00:pm,Solo daños,Choque,CRA 58 CALLE 91,,,1,2018,January,Thu
2018-01-11T00:00:00.000,06:30:00:pm,Solo daños,Choque,CL 110 CR 36B,,,1,2018,January,Thu
2018-01-11T00:00:00.000,06:30:00:pm,Solo daños,Choque,CL 30 FRENTE AL 29 101,,,1,2018,January,Thu
2018-01-11T00:00:00.000,07:30:00:pm,Solo daños,Choque,CR 54 CL 59,,,1,2018,January,Thu
2018-01-11T00:00:00.000,08:00:00:pm,Con heridos,Choque,CR 46 CL 54,1,,1,2018,January,Thu
2018-01-11T00:00:00.000,09:40:00:am,Con heridos,Choque,CR 44 CL 51,7,,1,2018,January,Thu
2018-01-11T00:00:00.000,09:40:00:am,Solo daños,Choque,CR 42 CL 85,,,1,2018,January,Thu
2018-01-11T00:00:00.000,10:30:00:pm,Con heridos,Choque,CL 30 CR 21,2,,1,2018,January,Thu
2018-01-11T00:00:00.000,11:30:00:am,Solo daños,Choque,CRA 33 CALLE 39,,,1,2018,January,Thu
2018-01-11T00:00:00.000,12:05:00:pm,Solo daños,Choque,CRA 45 CLLE 44,,,1,2018,January,Thu
2018-01-11T00:00:00.000,12:40:00:pm,Con heridos,Atropello,CR 14 CL 63,1,,1,2018,January,Thu
2018-01-12T00:00:00.000,01:10:00:pm,Con heridos,Choque,CL 86 CR 71,1,,1,2018,January,Fri
2018-01-12T00:00:00.000,01:30:00:pm,Solo daños,Choque,CRA 51 CALLE 96,,,1,2018,January,Fri
2018-01-12T00:00:00.000,03:20:00:pm,Solo daños,Choque,CL 81 CR 64,,,1,2018,January,Fri
2018-01-12T00:00:00.000,03:40:00:pm,Solo daños,Choque,CRA 42F CALLE 79,,,1,2018,January,Fri
2018-01-12T00:00:00.000,04:50:00:pm,Solo daños,Choque,CRA 55 CALLE 100,,,1,2018,January,Fri
2018-01-12T00:00:00.000,05:20:00:pm,Solo daños,Choque,CL 30 CR 21 Y 22,,,1,2018,January,Fri
2018-01-12T00:00:00.000,05:20:00:pm,Solo daños,Choque,VIA 40 CL 80,,,1,2018,January,Fri
2018-01-12T00:00:00.000,06:00:00:pm,Solo daños,Choque,CRA 38 CALLE 56,,,1,2018,January,Fri
2018-01-12T00:00:00.000,06:20:00:pm,Con heridos,Choque,CR 14 CL 56B,1,,1,2018,January,Fri
2018-01-12T00:00:00.000,06:30:00:am,Solo daños,Choque,CRA 51B CALLE 84,,,1,2018,January,Fri
2018-01-12T00:00:00.000,07:45:00:pm,Solo daños,Choque,CRA 50 CALLE 86,,,1,2018,January,Fri
2018-01-12T00:00:00.000,07:50:00:am,Solo daños,Choque,AVENIDA 110 CALLE 47,,,1,2018,January,Fri
2018-01-12T00:00:00.000,08:30:00:am,Solo daños,Choque,CLLE 45B CRA 21,,,1,2018,January,Fri
2018-01-12T00:00:00.000,08:50:00:am,Solo daños,Choque,AV CIRCUNVALAR,,,1,2018,January,Fri
2018-01-12T00:00:00.000,09:00:00:am,Con heridos,Choque,CR 38 CL 79A,3,,1,2018,January,Fri
2018-01-12T00:00:00.000,10:30:00:am,Solo daños,Choque,CLLE 84 CRA 42 G,,,1,2018,January,Fri
2018-01-12T00:00:00.000,11:30:00:am,Con heridos,Atropello,CL 110 CR 38 Y 43,1,,1,2018,January,Fri
2018-01-12T00:00:00.000,11:50:00:pm,Solo daños,Choque,CRA 47 CALLE 104,,,1,2018,January,Fri
2018-01-13T00:00:00.000,01:00:00:am,Solo daños,Choque,CALLE 19 CRA 3A,,,1,2018,January,Sat
2018-01-13T00:00:00.000,01:30:00:am,Con heridos,Choque,CRA 46 CALLE 93,1,,1,2018,January,Sat
2018-01-13T00:00:00.000,01:50:00:pm,Con heridos,Choque,CR 15 SUR CL 70,1,,1,2018,January,Sat
2018-01-13T00:00:00.000,04:30:00:pm,Solo daños,Choque,CL 60 CR 31,,,1,2018,January,Sat
2018-01-13T00:00:00.000,04:45:00:pm,Solo daños,Choque,CALLE 30 CRA 11,,,1,2018,January,Sat
2018-01-13T00:00:00.000,06:00:00:pm,Solo daños,Choque,CALLE 79 CRA 42,,,1,2018,January,Sat
2018-01-13T00:00:00.000,06:05:00:am,Con heridos,Choque,CRA 34 CALLE 72,2,,1,2018,January,Sat
2018-01-13T00:00:00.000,07:09:00:pm,Solo daños,Choque,CL 99 CR 55,,,1,2018,January,Sat
2018-01-13T00:00:00.000,07:10:00:pm,Con heridos,Choque,CALLE 45 CRA 45,1,,1,2018,January,Sat
2018-01-13T00:00:00.000,07:30:00:am,Con heridos,Choque,CRA 38 CALLE 57,2,,1,2018,January,Sat
2018-01-13T00:00:00.000,08:00:00:pm,Con heridos,Atropello,CR 42H 87 80,2,,1,2018,January,Sat
2018-01-13T00:00:00.000,09:30:00:am,Solo daños,Choque,CL 80B CR 41D,,,1,2018,January,Sat
2018-01-13T00:00:00.000,11:00:00:am,Con heridos,Atropello,CL 110 CR 26,1,,1,2018,January,Sat
2018-01-13T00:00:00.000,11:30:00:pm,Con heridos,Choque,CL 38B CR 5A,1,,1,2018,January,Sat
2018-01-13T00:00:00.000,11:35:00:am,Solo daños,Choque,CRA 14 CALLR 45B,,,1,2018,January,Sat
2018-01-13T00:00:00.000,12:20:00:pm,Solo daños,Choque,CALLE 74 CRA 42F,,,1,2018,January,Sat
2018-01-13T00:00:00.000,12:40:00:pm,Solo daños,Choque,CALLE 76 CRA 51,,,1,2018,January,Sat
2018-01-14T00:00:00.000,01:40:00:pm,Solo daños,Choque,CR 42G 97 140,,,1,2018,January,Sun
2018-01-14T00:00:00.000,01:50:00:pm,Solo daños,Choque,CL 100 CR 37,,,1,2018,January,Sun
2018-01-14T00:00:00.000,03:20:00:pm,Solo daños,Choque,CR 66 49 105,,,1,2018,January,Sun
2018-01-14T00:00:00.000,04:00:00:pm,Con heridos,Choque,CR 8 CL 51B,2,,1,2018,January,Sun
2018-01-14T00:00:00.000,04:40:00:pm,Con heridos,Atropello,CL 45 CR 11 SUR,2,,1,2018,January,Sun
2018-01-14T00:00:00.000,05:10:00:pm,Con heridos,Choque,AV CIRCUNVALAR CL 98 Y 106,2,,1,2018,January,Sun
2018-01-14T00:00:00.000,05:40:00:pm,Con heridos,Choque,CORDIALIDAD KM 2 ULTRACEM,1,,1,2018,January,Sun
2018-01-14T00:00:00.000,07:30:00:am,Con heridos,Choque,CL 35 CR 14,1,,1,2018,January,Sun
2018-01-14T00:00:00.000,08:00:00:am,Con heridos,Choque,CL 110 CR 6,2,,1,2018,January,Sun
2018-01-14T00:00:00.000,11:20:00:am,Solo daños,Choque,CR 38 CL 30,,,1,2018,January,Sun
2018-01-14T00:00:00.000,11:45:00:am,Solo daños,Choque,CR 51B CL 79 220,,,1,2018,January,Sun
2018-01-14T00:00:00.000,12:40:00:am,Solo daños,Choque,CLLE 66 CRA 60,,,1,2018,January,Sun
2018-01-15T00:00:00.000,02:20:00:pm,Solo daños,Choque,CALLE 110 CRA 9G,,,1,2018,January,Mon
2018-01-15T00:00:00.000,03:00:00:am,Con heridos,Choque,CR 46 CL 64,8,,1,2018,January,Mon
2018-01-15T00:00:00.000,03:30:00:pm,Solo daños,Choque,CL 68 FRENTE AL 46 78,,,1,2018,January,Mon
2018-01-15T00:00:00.000,03:40:00:pm,Con heridos,Choque,VIA 40 CRA 67,2,,1,2018,January,Mon
2018-01-15T00:00:00.000,04:40:00:pm,Solo daños,Choque,CL 53 46 50,,,1,2018,January,Mon
2018-01-15T00:00:00.000,05:00:00:pm,Solo daños,Choque,CR 46 CL 82,,,1,2018,January,Mon
2018-01-15T00:00:00.000,06:40:00:am,Solo daños,Choque,CRA 51B CALLE 100,,,1,2018,January,Mon
2018-01-15T00:00:00.000,06:50:00:am,Solo daños,Choque,CR 32 CL 30,,,1,2018,January,Mon
2018-01-15T00:00:00.000,07:30:00:am,Solo daños,Choque,CL 72 CR 56,,,1,2018,January,Mon
2018-01-15T00:00:00.000,07:35:00:pm,Solo daños,Choque,AV CIRCUNVALAR CR 9G,,,1,2018,January,Mon
2018-01-15T00:00:00.000,08:15:00:am,Solo daños,Choque,VIA 40 CALLE 73,,,1,2018,January,Mon
2018-01-15T00:00:00.000,08:15:00:pm,Con heridos,Atropello,AV CORDIALIDAD KM 1 VIA GALAPA,2,,1,2018,January,Mon
2018-01-15T00:00:00.000,08:30:00:am,Solo daños,Choque,CR 40 FRENTE AL 40 47,,,1,2018,January,Mon
2018-01-15T00:00:00.000,09:00:00:am,Con heridos,Choque,CR 9G CON CIRCUNVALAR,2,,1,2018,January,Mon
2018-01-15T00:00:00.000,09:10:00:pm,Solo daños,Choque,CL 91 CR 1E,,,1,2018,January,Mon
2018-01-15T00:00:00.000,09:30:00:am,Solo daños,Choque,CLLE 65B CRA 24B,,,1,2018,January,Mon
2018-01-15T00:00:00.000,09:45:00:am,Solo daños,Choque,CR 46 CL 48,,,1,2018,January,Mon
2018-01-15T00:00:00.000,10:00:00:am,Solo daños,Choque,CL 6 CORREDOR PORTUARIO ZONA FRANCA,,,1,2018,January,Mon
2018-01-15T00:00:00.000,10:05:00:am,Con heridos,Choque,CR 45B CL 94,2,,1,2018,January,Mon
2018-01-15T00:00:00.000,10:40:00:am,Solo daños,Choque,CL 30 CR 5,,,1,2018,January,Mon
2018-01-15T00:00:00.000,11:10:00:pm,Solo daños,Choque,CRA 26C CALLE 75,,,1,2018,January,Mon
2018-01-15T00:00:00.000,11:45:00:am,Solo daños,Choque,CL 17 33 96,,,1,2018,January,Mon
2018-01-15T00:00:00.000,12:30:00:pm,Solo daños,Choque,CALLE 110 CRA 15,,,1,2018,January,Mon
2018-01-16T00:00:00.000,01:00:00:pm,Solo daños,Choque,CL 86 CR 65,,,1,2018,January,Tue
2018-01-16T00:00:00.000,01:00:00:pm,Solo daños,Choque,CL 90 CR 59,,,1,2018,January,Tue
2018-01-16T00:00:00.000,02:30:00:pm,Solo daños,Choque,CL 57 CR 37,,,1,2018,January,Tue
2018-01-16T00:00:00.000,02:30:00:pm,Solo daños,Choque,CR 58 79 79,,,1,2018,January,Tue
2018-01-16T00:00:00.000,03:20:00:pm,Solo daños,Choque,CL 61 CR 23,,,1,2018,January,Tue
2018-01-16T00:00:00.000,05:10:00:pm,Con heridos,Atropello,CL 86 CR 51B,1,,1,2018,January,Tue
2018-01-16T00:00:00.000,05:32:00:pm,Solo daños,Choque,CR 23 ENTRE CL 29 Y 30,,,1,2018,January,Tue
2018-01-16T00:00:00.000,05:50:00:pm,Con heridos,Choque,CR 46 CL 92 Y 93,1,,1,2018,January,Tue
2018-01-16T00:00:00.000,06:00:00:pm,Solo daños,Choque,CL 70 FRENTE AL NO 44 18,,,1,2018,January,Tue
2018-01-16T00:00:00.000,06:10:00:pm,Solo daños,Choque,CR 54 CL 54,,,1,2018,January,Tue
2018-01-16T00:00:00.000,06:20:00:pm,Con heridos,Choque,CLLE 72 CRA 56,1,,1,2018,January,Tue
2018-01-16T00:00:00.000,08:00:00:am,Con heridos,Choque,CR 6 CL 99,1,,1,2018,January,Tue
2018-01-16T00:00:00.000,08:00:00:pm,Con heridos,Atropello,CL 45 CR 24,2,,1,2018,January,Tue
2018-01-16T00:00:00.000,08:30:00:am,Solo daños,Choque,CL 86 CR 52,,,1,2018,January,Tue
2018-01-16T00:00:00.000,08:35:00:am,Con heridos,Choque,CR 38 CL 81,1,,1,2018,January,Tue
2018-01-16T00:00:00.000,10:15:00:am,Solo daños,Choque,AV CORDIALIDAD KM 116 + 50,,,1,2018,January,Tue
2018-01-16T00:00:00.000,10:30:00:am,Solo daños,Choque,CL 76 CR 56,,,1,2018,January,Tue
2018-01-16T00:00:00.000,10:55:00:pm,Solo daños,Choque,VIA 40 CALLE 54,,,1,2018,January,Tue
2018-01-16T00:00:00.000,11:10:00:pm,Solo daños,Choque,CRA 53 CALLE 106,,,1,2018,January,Tue
2018-01-16T00:00:00.000,11:30:00:am,Con heridos,Atropello,CR 43B CL 92,1,,1,2018,January,Tue
2018-01-16T00:00:00.000,12:00:00:pm,Solo daños,Choque,CALLE 88 CARA 75A,,,1,2018,January,Tue
2018-01-16T00:00:00.000,12:05:00:pm,Solo daños,Choque,CL 75 CR 45,,,1,2018,January,Tue
2018-01-16T00:00:00.000,12:20:00:pm,Solo daños,Choque,CR 38 FRENTE AL 69 80,,,1,2018,January,Tue
2018-01-17T00:00:00.000,01:00:00:pm,Solo daños,Choque,CL 75 CR 48,,,1,2018,January,Wed
2018-01-17T00:00:00.000,02:00:00:pm,Solo daños,Choque,CL 85 CR 43B,,,1,2018,January,Wed
2018-01-17T00:00:00.000,02:30:00:pm,Solo daños,Choque,CL 74 CON 41D,,,1,2018,January,Wed
2018-01-17T00:00:00.000,02:45:00:pm,Con heridos,Choque,CL 45 CR 30,1,,1,2018,January,Wed
2018-01-17T00:00:00.000,05:00:00:am,Solo daños,Choque,CR 46 CL 93,,,1,2018,January,Wed
2018-01-17T00:00:00.000,05:00:00:pm,Solo daños,Choque,CR 38 CL 58,,,1,2018,January,Wed
2018-01-17T00:00:00.000,05:20:00:pm,Solo daños,Choque,CR 51B CL 87,,,1,2018,January,Wed
2018-01-17T00:00:00.000,06:00:00:pm,Solo daños,Choque,CARRERA 41D CALLE 73,,,1,2018,January,Wed
2018-01-17T00:00:00.000,06:00:00:pm,Solo daños,Choque,CL 68 FRENTE AL 50 35,,,1,2018,January,Wed
2018-01-17T00:00:00.000,06:20:00:pm,Solo daños,Choque,VIA 40 CL 77,,,1,2018,January,Wed
2018-01-17T00:00:00.000,06:30:00:pm,Solo daños,Choque,CR 43 82 178,,,1,2018,January,Wed
2018-01-17T00:00:00.000,06:30:00:pm,Solo daños,Choque,CR 54 CL 53,,,1,2018,January,Wed
2018-01-17T00:00:00.000,07:40:00:pm,Solo daños,Choque,CL 85 64C 46,,,1,2018,January,Wed
2018-01-17T00:00:00.000,09:15:00:am,Solo daños,Choque,CL 72 34 20,,,1,2018,January,Wed
2018-01-17T00:00:00.000,11:30:00:am,Con heridos,Choque,VIA 40 85B 300,1,,1,2018,January,Wed
2018-01-17T00:00:00.000,12:20:00:pm,Solo daños,Choque,VIA 40 CL 45,,,1,2018,January,Wed
